split,trade_date,control_set,available_controls,n,raw_ic,residual_ic,score_coef_after_controls
test,20250414,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",95,0.1869977657942662,0.23057444251869413,0.008944376101575939
test,20250414,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",95,0.1869977657942662,0.1642747848179884,0.007399290723813302
test,20250415,none,,95,0.1888516887443682,0.1888516887443682,0.0059685191994071195
test,20250415,size,"lag1_log_circ_mv,lag1_log_total_mv",95,0.1888516887443682,0.18638389475841086,0.005831850639113424
test,20250415,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",95,0.1888516887443682,0.16934095747487202,0.005598040939119791
test,20250415,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",95,0.1888516887443682,0.23355082594719212,0.011204520155468745
test,20250415,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",95,0.1888516887443682,0.2624612567457075,0.012611733823373734
test,20250416,none,,95,0.2887014047745574,0.2887014047745574,0.011340096367661688
test,20250416,size,"lag1_log_circ_mv,lag1_log_total_mv",95,0.2887014047745574,0.2856455362531396,0.011253505406080323
test,20250416,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",95,0.2887014047745574,0.29303117046754856,0.011572364155215058
test,20250416,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",95,0.2887014047745574,0.16623859252447667,0.007923863300267456
test,20250416,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",95,0.2887014047745574,0.21219012053015343,0.009987767728921057
test,20250417,none,,95,0.19552879657145877,0.19552879657145877,0.008428057577461913
test,20250417,size,"lag1_log_circ_mv,lag1_log_total_mv",95,0.19552879657145877,0.22493119181159318,0.009834079968377043
test,20250417,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",95,0.19552879657145877,0.1611266850112101,0.007238241793852586
test,20250417,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",95,0.19552879657145877,0.11625416137506499,0.005994369692546702
test,20250417,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",95,0.19552879657145877,0.1563191784187218,0.00796092460118824
test,20250418,none,,95,0.25956987183351643,0.25956987183351643,0.011804019453658991
test,20250418,size,"lag1_log_circ_mv,lag1_log_total_mv",95,0.25956987183351643,0.2731116983721034,0.012624503017875151
test,20250418,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",95,0.25956987183351643,0.23633800354480533,0.010621737009403123
test,20250418,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",95,0.25956987183351643,0.2522287560737935,0.012778101339794158
test,20250418,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",95,0.25956987183351643,0.2961974617266382,0.01483798603981792
test,20250421,none,,95,0.16604806622621865,0.16604806622621865,0.0075845035020470665
test,20250421,size,"lag1_log_circ_mv,lag1_log_total_mv",95,0.16604806622621865,0.17629309188202727,0.007931608043817042
test,20250421,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",95,0.16604806622621865,0.1994797404844275,0.00873179019217413
test,20250421,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",95,0.16604806622621865,0.16924539733263796,0.00733988652083403
test,20250421,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",95,0.16604806622621865,0.19363945324041387,0.008679924453727953
test,20250422,none,,94,0.03530105603562085,0.03530105603562085,0.0017155844075239248
test,20250422,size,"lag1_log_circ_mv,lag1_log_total_mv",94,0.03530105603562085,0.04471118846494325,0.002165547044946207
test,20250422,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,0.03530105603562085,0.06442263428130743,0.003154466477970097
test,20250422,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,0.03530105603562085,-0.023678505849487008,-0.0011190859484359575
test,20250422,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,0.03530105603562085,0.02668668040471421,0.0012576429817294547
test,20250423,none,,94,0.021362595703798386,0.021362595703798386,0.0009633643263821159
test,20250423,size,"lag1_log_circ_mv,lag1_log_total_mv",94,0.021362595703798386,0.03398813452006175,0.0015792365094381415
test,20250423,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,0.021362595703798386,0.05438276196137177,0.0024982944825392645
test,20250423,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,0.021362595703798386,0.02863839419768266,0.0012303998660906418
test,20250423,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,0.021362595703798386,0.03478654629697485,0.0015381089698617205
test,20250424,none,,94,0.014131913894418494,0.014131913894418494,0.00070580031796764
test,20250424,size,"lag1_log_circ_mv,lag1_log_total_mv",94,0.014131913894418494,0.007107951439879897,0.00037135482763296174
test,20250424,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,0.014131913894418494,0.06044530177078962,0.0029616010300312534
test,20250424,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,0.014131913894418494,-0.13345945159148975,-0.005681961716641116
test,20250424,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,0.014131913894418494,-0.11551366131763013,-0.0049737003838697166
test,20250425,none,,92,0.002973631684104615,0.002973631684104615,0.00012449750329083983
test,20250425,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.002973631684104615,-0.05333478655567771,-0.0022892838106384063
test,20250425,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.002973631684104615,-0.06277537418771593,-0.002692520012477772
test,20250425,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.002973631684104615,-0.199749392327963,-0.008252455274889185
test,20250425,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.002973631684104615,-0.2232115213216392,-0.009278483500544926
test,20250428,none,,91,0.03517986938130086,0.03517986938130086,0.0016203271222530505
test,20250428,size,"lag1_log_circ_mv,lag1_log_total_mv",91,0.03517986938130086,0.02153335744791643,0.0010188855221480134
test,20250428,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",91,0.03517986938130086,-0.01753977569744611,-0.00080495779250707
test,20250428,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",91,0.03517986938130086,-0.1580445884444475,-0.006513891100317142
test,20250428,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",91,0.03517986938130086,-0.16742878340179937,-0.0071727853707570875
test,20250429,none,,89,0.07360659075222632,0.07360659075222632,0.0034643417397572443
test,20250429,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.07360659075222632,0.08853638727902119,0.004222979078740912
test,20250429,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.07360659075222632,0.023520728925544694,0.0010554721196271363
test,20250429,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.07360659075222632,-0.055205122468791126,-0.0023959278305839904
test,20250429,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.07360659075222632,-0.04737937873389617,-0.0021887884632086456
test,20250430,none,,89,-0.0009746900662390934,-0.0009746900662390934,-5.0479638717266274e-05
test,20250430,size,"lag1_log_circ_mv,lag1_log_total_mv",89,-0.0009746900662390934,0.01958180047498661,0.0010031069414612303
test,20250430,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,-0.0009746900662390934,0.004270668176069905,0.00020874842393772686
test,20250430,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,-0.0009746900662390934,-0.03543735609807045,-0.001299341101505494
test,20250430,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,-0.0009746900662390934,0.015227627198690537,0.0006388068702812
test,20250506,none,,89,0.08469000677856904,0.08469000677856904,0.004152235971085349
test,20250506,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.08469000677856904,0.10317666971624695,0.005029379845050523
test,20250506,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.08469000677856904,0.07737524217258823,0.003527390477518832
test,20250506,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.08469000677856904,0.14949479015557027,0.005694096870060147
test,20250506,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.08469000677856904,0.14428595990694518,0.006116709690171783
test,20250507,none,,89,0.13802811842918597,0.13802811842918597,0.00642573674823796
test,20250507,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.13802811842918597,0.15608764463940938,0.006850261076101028
test,20250507,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.13802811842918597,0.16625818304430517,0.007281602140021317
test,20250507,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.13802811842918597,0.19337762676128967,0.007886551817065122
test,20250507,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.13802811842918597,0.19923682403439646,0.008056435552315805
test,20250508,none,,89,0.007320205003625453,0.007320205003625453,0.00031389182399895935
test,20250508,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.007320205003625453,-0.004044524517221203,-0.00016956749543839408
test,20250508,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.007320205003625453,-0.07836787259851459,-0.003116959416582499
test,20250508,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.007320205003625453,-0.11403516932826512,-0.004469275909155371
test,20250508,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.007320205003625453,-0.1055967567847039,-0.004433165096173221
test,20250509,none,,89,-0.14073167448551635,-0.14073167448551635,-0.004517788243383856
test,20250509,size,"lag1_log_circ_mv,lag1_log_total_mv",89,-0.14073167448551635,-0.15347906213249535,-0.004828032452801805
test,20250509,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,-0.14073167448551635,-0.18619787304406407,-0.0055964788525163164
test,20250509,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,-0.14073167448551635,-0.26484514771756124,-0.008572887826707497
test,20250509,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,-0.14073167448551635,-0.24801895084939105,-0.008154775394554078
test,20250512,none,,89,0.022357874854023484,0.022357874854023484,0.000699099807539021
test,20250512,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.022357874854023484,0.012276719018562712,0.00037171392964479715
test,20250512,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.022357874854023484,-0.04925206776962235,-0.0014013078905618882
test,20250512,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.022357874854023484,-0.1116929926619322,-0.003352418606024042
test,20250512,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.022357874854023484,-0.06196359071452641,-0.0018519042771985863
test,20250513,none,,89,-0.029443840073119096,-0.029443840073119096,-0.0009737955803927544
test,20250513,size,"lag1_log_circ_mv,lag1_log_total_mv",89,-0.029443840073119096,-0.058547255887808146,-0.0018710401634384397
test,20250513,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,-0.029443840073119096,-0.11717427867690185,-0.0037742716613708223
test,20250513,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,-0.029443840073119096,-0.07405106925820623,-0.002570025661180611
test,20250513,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,-0.029443840073119096,-0.0877451642307203,-0.0030053756148225156
test,20250514,none,,89,-0.03657581858206604,-0.03657581858206604,-0.0011150548302874222
