run,engine,split,setting,net_ann,net_ir,net_mdd,excess_benchmark_ann,excess_exec_universe_ann,avg_filled_turnover,avg_position_count
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k10_style0.05_turn0.02,1.4035486954600227,0.3305968282874511,-0.235637990930237,0.523137908624006,0.6351791738515995,0.0884215153074833,27.727272727272727
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k10_style0.1_turn0,1.6881925945249332,0.3608888024527075,-0.2427298526528454,0.7101214011853758,0.8348749372430859,0.0877216261398654,27.545454545454547
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k10_style0.1_turn0.02,1.6860877093380626,0.3606713270786758,-0.2427298526528454,0.7087499216200261,0.8334061760926041,0.0878445743271118,27.60606060606061
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k10_style0.2_turn0,1.6926369604613911,0.3609940389277683,-0.2429548831983919,0.7133304834367962,0.838246417727855,0.0881717705667453,27.681818181818183
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k10_style0.2_turn0.02,1.6843277416704927,0.360352932006222,-0.2428230742874753,0.7078712674245908,0.8323893176871258,0.0882368885469129,27.71212121212121
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0_turn0,0.8193113684035016,0.3030470222971465,-0.2261781834413279,0.1507491035456369,0.2336962431724061,0.1520808506374062,53.121212121212125
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0_turn0.02,0.8128280855472474,0.3007600948123629,-0.2251656111284937,0.1467543608288894,0.2294942613122914,0.1494503662070383,52.84848484848485
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0.05_turn0,0.7612740760976222,0.2883959589527057,-0.2256237255871119,0.114230731885232,0.1945611807986518,0.1528816857968863,53.196969696969695
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0.05_turn0.02,0.7689542747917528,0.2909355243881227,-0.2250139394278199,0.1191421176292433,0.1997101809937436,0.1513439589059508,52.93939393939394
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0.1_turn0,0.7481220887157849,0.2844494119765756,-0.2247227875947884,0.1063056624756735,0.1858485752761898,0.1534282724467019,53.10606060606061
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0.1_turn0.02,0.7522407744462669,0.2855186749365909,-0.2245838599555767,0.1090823958565039,0.1887575503549095,0.1511501756066003,52.78787878787879
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0.2_turn0,0.7351049286875437,0.2796955363181388,-0.2244884044187513,0.0982101227494107,0.1771402672045552,0.1527349974655855,52.30303030303031
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k20_style0.2_turn0.02,0.718947569770497,0.2753563502066412,-0.224438978158413,0.0877513700261114,0.1660222813144971,0.1512611031498733,52.06060606060606
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0_turn0,0.3948796955783071,0.1960326941285551,-0.2087024289047351,-0.1242841035529971,-0.0619925214268394,0.1747817213339247,68.07575757575758
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0_turn0.02,0.3969451475768291,0.1970977658828646,-0.2087024289047351,-0.1229815342907381,-0.0606629106755041,0.1742757663873966,68.04545454545455
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0.05_turn0,0.375662155975935,0.1888908973126674,-0.2089739042307636,-0.1364227188836977,-0.0751235228782725,0.1741096630427044,67.93939393939394
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0.05_turn0.02,0.3926430174930351,0.1956097790028347,-0.2081353145287184,-0.1257146719352523,-0.0637726781836304,0.1731007028610439,67.07575757575758
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0.1_turn0,0.3872167759410039,0.1951170975312566,-0.2071235972314898,-0.1293521772969064,-0.0678945786608231,0.1744198168124273,67.18181818181819
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0.1_turn0.02,0.3924075437129519,0.1968456526939874,-0.207584313499278,-0.1259488083696744,-0.06423658417129,0.1743878442648481,67.3030303030303
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0.2_turn0,0.3970598306459894,0.1987551401406704,-0.205991740348474,-0.1229019354620759,-0.0611076909815151,0.1735644973044672,66.72727272727273
clean_alpha_only,barra_lite_optimizer,test,industry_proxy_k30_style0.2_turn0.02,0.3950296420885297,0.1977527049716597,-0.206320631313461,-0.1241708213011046,-0.0624405612340505,0.1729758527015502,66.65151515151516
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0_turn0,1.4327701518288063,0.3344921143850363,-0.235637990930237,0.5425915701933062,0.6556720019334483,0.0886286914833548,27.60606060606061
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0_turn0.02,1.406985471954719,0.3310866063666024,-0.235637990930237,0.5253132984583944,0.6375112584270952,0.0880267847466649,27.63636363636364
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0.05_turn0,1.443868249071853,0.3344229282271098,-0.235637990930237,0.5507047583816573,0.6638653738599414,0.0885133963837818,27.560606060606062
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0.05_turn0.02,1.4447864696729802,0.3345467750439113,-0.235637990930237,0.5512908417630205,0.6645237888823703,0.0885561367330579,27.57575757575757
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0.1_turn0,1.4438392704948235,0.3345017335268201,-0.235637990930237,0.5506686746400313,0.6638594899802843,0.0884368895061867,27.59090909090909
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0.1_turn0.02,1.4424100380767095,0.3339486074796579,-0.2356043289199599,0.5499571382246435,0.6631472295991407,0.0879601661866576,27.51515151515152
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0.2_turn0,1.4548245412597254,0.3345186811820957,-0.2354314226869853,0.5579145595965378,0.6719749402149782,0.08763192943621,27.53030303030303
clean_alpha_only,barra_lite_optimizer,test,industry_size_k10_style0.2_turn0.02,1.4536432600349136,0.3347247740746395,-0.2353363806280686,0.5571270316781947,0.6710894241219867,0.0875439592965725,27.51515151515152
