split,trade_date,style_set,k,exposure_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,constraint_reject_count,used_fallback,max_abs_target_exposure_z,avg_abs_target_exposure_z,target_count,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count
validation,20240723,industry_proxy,10,0.25,-0.02938915462028097,-0.02944048008415918,-0.021402468995946666,-0.014431996916743732,-0.008038011088212515,-0.015008483167415449,5.1325463878210686e-05,80,True,0.22837044978008353,0.1595408124350179,10,1.5997227927787694,0.034216975918807124,0,4,24,28
validation,20240723,industry_proxy,10,0.35,-0.02918954885141094,-0.029240707138595053,-0.021402468995946666,-0.014431996916743732,-0.007838238142648387,-0.014808710221851321,5.115828718411066e-05,80,True,0.22837044978008353,0.1595408124350179,10,1.5997227331359078,0.03410552478940711,0,7,23,30
validation,20240723,industry_proxy,10,0.5,-0.013978860376926102,-0.014024889616926895,-0.021402468995946666,-0.014431996916743732,0.007377579379019771,0.0004071072998168366,4.60292400007934e-05,0,False,0.1603575664276837,0.06678258262298357,10,1.9497401293427012,0.03068616000052893,0,8,19,27
validation,20240723,industry_proxy,30,0.15,-0.02194718337235941,-0.022073205534659617,-0.021402468995946666,-0.014431996916743732,-0.0006707365387129509,-0.007641208617915885,0.00012602216230020864,90,True,0.19335375470041974,0.14067437721725612,30,1.460052555474911,0.08401477486680577,0,14,62,76
validation,20240723,industry_proxy,30,0.25,-0.0214597249755105,-0.021590383034725324,-0.021402468995946666,-0.014431996916743732,-0.0001879140387786582,-0.0071583861179815925,0.00013065805921482214,90,True,0.19335375470041974,0.14067437721725612,30,1.5057165722234644,0.08710537280988143,0,13,63,76
validation,20240723,industry_proxy,30,0.35,-0.021602669801252358,-0.02171402766975682,-0.021402468995946666,-0.014431996916743732,-0.0003115586738101535,-0.007282030753013088,0.0001113578685044617,0,False,0.2470910528677991,0.09291665798899919,30,1.7184858976194273,0.07423857900297447,0,16,62,78
validation,20240723,industry_proxy,30,0.5,-0.01699229821416578,-0.017119588853706895,-0.021402468995946666,-0.014431996916743732,0.004282880142239771,-0.002687591936963163,0.00012729063954111552,0,False,0.22162031744581237,0.1538391702173258,30,1.4275342787848864,0.08486042636074369,0,14,61,77
validation,20240723,industry_size,10,0.15,-0.029227311444363795,-0.029276811657397362,-0.021402468995946666,-0.014431996916743732,-0.007874342661450696,-0.01484481474065363,4.95002130335666e-05,80,True,0.408939369304691,0.32096204050222177,10,1.5995050924313337,0.033000142022377735,0,4,25,29
validation,20240723,industry_size,10,0.25,-0.029225785951454836,-0.029275286164324326,-0.021402468995946666,-0.014431996916743732,-0.00787281716837766,-0.014843289247580594,4.950021286948967e-05,80,True,0.408939369304691,0.32096204050222177,10,1.59950509243145,0.033000141912993115,0,4,25,29
validation,20240723,industry_size,10,0.35,-0.02916641282582117,-0.02921596744467025,-0.021402468995946666,-0.014431996916743732,-0.007813498448723585,-0.014783970527926519,4.9554618849078434e-05,80,True,0.408939369304691,0.32096204050222177,10,1.5995007042775315,0.03303641256605229,0,6,25,31
