split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z,avg_partial_fill_count,avg_position_count
test,none,30,0.0,0.0,66,0.37862866718524724,0.19970648993690673,-0.1699270582793475,-0.13578487882596801,-0.07615181713982977,1.240537108559865,0.1665442029953452,0.0,0.14449506761611852,49.21212121212121,63.57575757575758
test,none,30,0.0,0.02,66,0.38234191393794736,0.19934549990872671,-0.16868787127129325,-0.13312362976861225,-0.07290251244815538,1.1972204235088806,0.1593674128205774,0.0,0.15089396134886449,47.515151515151516,62.13636363636363
test,none,30,0.05,0.0,66,0.37862866718524724,0.19970648993690673,-0.1699270582793475,-0.13578487882596801,-0.07615181713982977,1.240537108559865,0.1665442029953452,0.0,0.14449506761611852,49.21212121212121,63.57575757575758
test,none,30,0.05,0.02,66,0.38234191393794736,0.19934549990872671,-0.16868787127129325,-0.13312362976861225,-0.07290251244815538,1.1972204235088806,0.1593674128205774,0.0,0.15089396134886449,47.515151515151516,62.13636363636363
test,none,30,0.1,0.0,66,0.37862866718524724,0.19970648993690673,-0.1699270582793475,-0.13578487882596801,-0.07615181713982977,1.240537108559865,0.1665442029953452,0.0,0.14449506761611852,49.21212121212121,63.57575757575758
test,none,30,0.1,0.02,66,0.38234191393794736,0.19934549990872671,-0.16868787127129325,-0.13312362976861225,-0.07290251244815538,1.1972204235088806,0.1593674128205774,0.0,0.15089396134886449,47.515151515151516,62.13636363636363
test,none,30,0.2,0.0,66,0.37862866718524724,0.19970648993690673,-0.1699270582793475,-0.13578487882596801,-0.07615181713982977,1.240537108559865,0.1665442029953452,0.0,0.14449506761611852,49.21212121212121,63.57575757575758
test,none,30,0.2,0.02,66,0.38234191393794736,0.19934549990872671,-0.16868787127129325,-0.13312362976861225,-0.07290251244815538,1.1972204235088806,0.1593674128205774,0.0,0.15089396134886449,47.515151515151516,62.13636363636363
validation,industry_proxy,10,0.0,0.0,97,-0.06357724737095305,-0.005243189426188499,-0.39599910211463174,-0.06625881858702054,0.0010958491100354628,1.8200550641262128,0.03761889266068782,0.28768053157305234,0.3159569604097037,23.54639175257732,26.288659793814432
validation,industry_proxy,10,0.0,0.02,97,-0.06366754242063022,-0.005273580264230527,-0.39556109626336766,-0.06632529808577636,0.001023513231690254,1.8178067592581062,0.037384319291356834,0.28755366014436917,0.31582037804546703,23.484536082474225,26.536082474226806
validation,industry_proxy,10,0.05,0.0,97,-0.06349025405258824,-0.005198309785811063,-0.3956978801507136,-0.06616110385531315,0.0011978998065265145,1.8201872651982178,0.037611607560873166,0.28786979516408273,0.3160116977932637,23.52577319587629,26.24742268041237
validation,industry_proxy,10,0.05,0.02,97,-0.06320341743632729,-0.005026562080800812,-0.39586729583530456,-0.06576973855184665,0.0016165731411934559,1.817882928045829,0.03757343892971663,0.28758204669094717,0.3157928365320106,23.484536082474225,26.515463917525775
